vector_class,lambda_index,lambda_m,gap_index,gap_m,harmonic,quadrature,value_N_m
YUKAWA,GRID_19,+1.46779926762206896e-02,10,+6.81292069057960856e-04,6,IM,+4.89258101701091228e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,11,+8.25404185268018118e-04,2,RE,-9.98690263284500719e-31
YUKAWA,GRID_19,+1.46779926762206896e-02,11,+8.25404185268018118e-04,2,IM,+7.77356326776573380e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,11,+8.25404185268018118e-04,4,RE,-9.73240728449595343e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,11,+8.25404185268018118e-04,4,IM,+7.10712354416084168e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,11,+8.25404185268018118e-04,6,RE,-3.78738488845084166e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,11,+8.25404185268018118e-04,6,IM,+4.71712776423284078e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,12,+1.00000000000000002e-03,2,RE,-1.99713515972730366e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,12,+1.00000000000000002e-03,2,IM,+7.59009324006018627e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,12,+1.00000000000000002e-03,4,RE,-1.05739060589149193e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,12,+1.00000000000000002e-03,4,IM,+6.87317931287568925e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,12,+1.00000000000000002e-03,6,RE,-1.12735939370763508e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,12,+1.00000000000000002e-03,6,IM,+4.51347171079881180e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,13,+1.21152765862858765e-03,2,RE,-3.86921059183225398e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,13,+1.21152765862858765e-03,2,IM,+7.37454590456985529e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,13,+1.21152765862858765e-03,4,RE,-4.59552815279481390e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,13,+1.21152765862858765e-03,4,IM,+6.60099363065946151e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,13,+1.21152765862858765e-03,6,RE,-8.11563113934915090e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,13,+1.21152765862858765e-03,6,IM,+4.27916143280719841e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,14,+1.46779926762206914e-03,2,RE,+1.38221164538386115e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,14,+1.46779926762206914e-03,2,IM,+7.12287426537326442e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,14,+1.46779926762206914e-03,4,RE,-6.25507736852678289e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,14,+1.46779926762206914e-03,4,IM,+6.28691984262884366e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,14,+1.46779926762206914e-03,6,RE,-5.68331131919532172e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,14,+1.46779926762206914e-03,6,IM,+4.01243314041029159e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,15,+1.77827941003892275e-03,2,RE,-9.13310052307714325e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,15,+1.77827941003892275e-03,2,IM,+6.83118017006790912e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,15,+1.77827941003892275e-03,4,RE,-5.38654694341687397e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,15,+1.77827941003892275e-03,4,IM,+5.92807538327312755e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,15,+1.77827941003892275e-03,6,RE,-1.05406831749290063e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,15,+1.77827941003892275e-03,6,IM,+3.71265006528703485e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,16,+2.15443469003188210e-03,2,RE,+2.56569306215036159e-31
YUKAWA,GRID_19,+1.46779926762206896e-02,16,+2.15443469003188210e-03,2,IM,+6.49604342476109860e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,16,+2.15443469003188210e-03,4,RE,-8.09865399459145959e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,16,+2.15443469003188210e-03,4,IM,+5.52288998640242897e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,16,+2.15443469003188210e-03,6,RE,-5.90559930440970075e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,16,+2.15443469003188210e-03,6,IM,+3.38082718825558197e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,17,+2.61015721568253574e-03,2,RE,-7.02676935606589073e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,17,+2.61015721568253574e-03,2,IM,+6.11496396841265616e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,17,+2.61015721568253574e-03,4,RE,-1.02770776350143739e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,17,+2.61015721568253574e-03,4,IM,+5.07177453310140376e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,17,+2.61015721568253574e-03,6,RE,-1.28994922719088313e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,17,+2.61015721568253574e-03,6,IM,+3.02019784702623361e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,18,+3.16227766016837939e-03,2,RE,-9.49376417233768795e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,18,+3.16227766016837939e-03,2,IM,+5.68691838256103411e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,18,+3.16227766016837939e-03,4,RE,-9.35060368837268852e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,18,+3.16227766016837939e-03,4,IM,+4.57786800133404767e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,18,+3.16227766016837939e-03,6,RE,-6.56977835354832163e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,18,+3.16227766016837939e-03,6,IM,+2.63673525077152103e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,19,+3.83118684955728508e-03,2,RE,-7.42935921971834896e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,19,+3.83118684955728508e-03,2,IM,+5.21301058771788955e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,19,+3.83118684955728508e-03,4,RE,-2.77503801585915509e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,19,+3.83118684955728508e-03,4,IM,+4.04777070911749635e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,19,+3.83118684955728508e-03,6,RE,-1.72636998131441368e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,19,+3.83118684955728508e-03,6,IM,+2.23948963426104214e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,20,+4.64158883361277721e-03,2,RE,-5.02536617889063582e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,20,+4.64158883361277721e-03,2,IM,+4.69716395740954320e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,20,+4.64158883361277721e-03,4,RE,+9.76402632406685415e-31
YUKAWA,GRID_19,+1.46779926762206896e-02,20,+4.64158883361277721e-03,4,IM,+3.49211014790824048e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,20,+4.64158883361277721e-03,6,RE,-5.95698712895585126e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,20,+4.64158883361277721e-03,6,IM,+1.84055450617117126e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,21,+5.62341325190349097e-03,2,RE,+2.76985200418419777e-33
YUKAWA,GRID_19,+1.46779926762206896e-02,21,+5.62341325190349097e-03,2,IM,+4.14675878453575372e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,21,+5.62341325190349097e-03,4,RE,-2.99914114549424486e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,21,+5.62341325190349097e-03,4,IM,+2.92572342733250558e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,21,+5.62341325190349097e-03,6,RE,-5.29307216106479604e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,21,+5.62341325190349097e-03,6,IM,+1.45445981919098899e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,22,+6.81292069057960834e-03,2,RE,+8.45284530841200361e-31
YUKAWA,GRID_19,+1.46779926762206896e-02,22,+6.81292069057960834e-03,2,IM,+3.57306981083813001e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,22,+6.81292069057960834e-03,4,RE,+4.68640016079643589e-31
YUKAWA,GRID_19,+1.46779926762206896e-02,22,+6.81292069057960834e-03,4,IM,+2.36720304791042158e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,22,+6.81292069057960834e-03,6,RE,-2.61946137841472674e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,22,+6.81292069057960834e-03,6,IM,+1.09684391351831946e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,23,+8.25404185268018183e-03,2,RE,-2.72446772262480043e-31
YUKAWA,GRID_19,+1.46779926762206896e-02,23,+8.25404185268018183e-03,2,IM,+2.99131457660026546e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,23,+8.25404185268018183e-03,4,RE,-2.08115863179404287e-31
YUKAWA,GRID_19,+1.46779926762206896e-02,23,+8.25404185268018183e-03,4,IM,+1.83757957759239708e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,23,+8.25404185268018183e-03,6,RE,-3.13575715499941215e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,23,+8.25404185268018183e-03,6,IM,+7.82416484691298181e-15
YUKAWA,GRID_19,+1.46779926762206896e-02,24,+1.00000000000000002e-02,2,RE,+8.26817439664017729e-31
YUKAWA,GRID_19,+1.46779926762206896e-02,24,+1.00000000000000002e-02,2,IM,+2.42010412657679071e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,24,+1.00000000000000002e-02,4,RE,-7.85886799585581637e-31
YUKAWA,GRID_19,+1.46779926762206896e-02,24,+1.00000000000000002e-02,4,IM,+1.35805095593060094e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,24,+1.00000000000000002e-02,6,RE,+7.33695775713780392e-32
YUKAWA,GRID_19,+1.46779926762206896e-02,24,+1.00000000000000002e-02,6,IM,+5.22498050374405678e-15
YUKAWA,GRID_20,+2.15443469003188219e-02,0,+1.00000000000000005e-04,2,RE,-1.90900818844824813e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,0,+1.00000000000000005e-04,2,IM,+1.04247138393547542e-13
YUKAWA,GRID_20,+2.15443469003188219e-02,0,+1.00000000000000005e-04,4,RE,-1.66058824512813220e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,0,+1.00000000000000005e-04,4,IM,+9.05347906210073367e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,0,+1.00000000000000005e-04,6,RE,-8.48526820299349349e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,0,+1.00000000000000005e-04,6,IM,+6.04026814180267498e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,1,+1.21152765862858885e-04,2,RE,+2.94700737831032872e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,1,+1.21152765862858885e-04,2,IM,+1.03972046755976382e-13
YUKAWA,GRID_20,+2.15443469003188219e-02,1,+1.21152765862858885e-04,4,RE,-7.34824674833083465e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,1,+1.21152765862858885e-04,4,IM,+9.01800158039112268e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,1,+1.21152765862858885e-04,6,RE,-1.14170828908387301e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,1,+1.21152765862858885e-04,6,IM,+6.00844196246399322e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,2,+1.46779926762206892e-04,2,RE,-1.05495466377329194e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,2,+1.46779926762206892e-04,2,IM,+1.03639961390973590e-13
YUKAWA,GRID_20,+2.15443469003188219e-02,2,+1.46779926762206892e-04,4,RE,-6.65264853806541172e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,2,+1.46779926762206892e-04,4,IM,+8.97522798941651737e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,2,+1.46779926762206892e-04,6,RE,-9.36267847703615037e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,2,+1.46779926762206892e-04,6,IM,+5.97012438607520312e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,3,+1.77827941003892270e-04,2,RE,-2.90636617324832198e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,3,+1.77827941003892270e-04,2,IM,+1.03239376600038082e-13
YUKAWA,GRID_20,+2.15443469003188219e-02,3,+1.77827941003892270e-04,4,RE,-1.18000203728585094e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,3,+1.77827941003892270e-04,4,IM,+8.92371050739679569e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,3,+1.77827941003892270e-04,6,RE,-1.36039191440278573e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,3,+1.77827941003892270e-04,6,IM,+5.92405222629230003e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,4,+2.15443469003188449e-04,2,RE,-2.60886741178925029e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,4,+2.15443469003188449e-04,2,IM,+1.02756603102641629e-13
YUKAWA,GRID_20,+2.15443469003188219e-02,4,+2.15443469003188449e-04,4,RE,-1.00535699925064422e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,4,+2.15443469003188449e-04,4,IM,+8.86173833609727820e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,4,+2.15443469003188449e-04,6,RE,-1.01814530278806929e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,4,+2.15443469003188449e-04,6,IM,+5.86874447619213493e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,5,+2.61015721568253574e-04,2,RE,-3.34253885148998067e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,5,+2.61015721568253574e-04,2,IM,+1.02175417797831173e-13
YUKAWA,GRID_20,+2.15443469003188219e-02,5,+2.61015721568253574e-04,4,RE,-1.20809487422639201e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,5,+2.61015721568253574e-04,4,IM,+8.78730113933506624e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,5,+2.61015721568253574e-04,6,RE,-7.43388645012162500e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,5,+2.61015721568253574e-04,6,IM,+5.80247779314818260e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,6,+3.16227766016837939e-04,2,RE,-1.29648772992673263e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,6,+3.16227766016837939e-04,2,IM,+1.01476687646853961e-13
YUKAWA,GRID_20,+2.15443469003188219e-02,6,+3.16227766016837939e-04,4,RE,-9.14466772527655379e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,6,+3.16227766016837939e-04,4,IM,+8.69805291158289499e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,6,+3.16227766016837939e-04,6,RE,-8.19270161521906973e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,6,+3.16227766016837939e-04,6,IM,+5.72326574353403949e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,7,+3.83118684955728529e-04,2,RE,-1.47234078980666635e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,7,+3.83118684955728529e-04,2,IM,+1.00637981811129986e-13
YUKAWA,GRID_20,+2.15443469003188219e-02,7,+3.83118684955728529e-04,4,RE,-1.09648600299574299e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,7,+3.83118684955728529e-04,4,IM,+8.59127951363767510e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,7,+3.83118684955728529e-04,6,RE,-1.29640941868563187e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,7,+3.83118684955728529e-04,6,IM,+5.62884596330710612e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,8,+4.64158883361277732e-04,2,RE,-4.69274031068820997e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,8,+4.64158883361277732e-04,2,IM,+9.96331962574920307e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,8,+4.64158883361277732e-04,4,RE,-1.19993151349219929e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,8,+4.64158883361277732e-04,4,IM,+8.46387491578700984e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,8,+4.64158883361277732e-04,6,RE,-1.08626365405491498e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,8,+4.64158883361277732e-04,6,IM,+5.51668126927732921e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,9,+5.62341325190349097e-04,2,RE,-1.47442774543010686e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,9,+5.62341325190349097e-04,2,IM,+9.84322291614085011e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,9,+5.62341325190349097e-04,4,RE,-1.60925469119246777e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,9,+5.62341325190349097e-04,4,IM,+8.31233354301672171e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,9,+5.62341325190349097e-04,6,RE,-8.81522567447236925e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,9,+5.62341325190349097e-04,6,IM,+5.38398312648234833e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,10,+6.81292069057960856e-04,2,RE,-6.56380706127960412e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,10,+6.81292069057960856e-04,2,IM,+9.70007644733558266e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,10,+6.81292069057960856e-04,4,RE,-6.63665375567681121e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,10,+6.81292069057960856e-04,4,IM,+8.13276911592342478e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,10,+6.81292069057960856e-04,6,RE,-1.00376531990160567e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,10,+6.81292069057960856e-04,6,IM,+5.22776867075837008e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,11,+8.25404185268018118e-04,2,RE,+1.48060962078259119e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,11,+8.25404185268018118e-04,2,IM,+9.53002455653175236e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,11,+8.25404185268018118e-04,4,RE,-6.19007879202952581e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,11,+8.25404185268018118e-04,4,IM,+7.92097397017974452e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,11,+8.25404185268018118e-04,6,RE,-1.37925316133371348e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,11,+8.25404185268018118e-04,6,IM,+5.04496543935347876e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,12,+1.00000000000000002e-03,2,RE,-1.49014462109543946e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,12,+1.00000000000000002e-03,2,IM,+9.32881508268569314e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,12,+1.00000000000000002e-03,4,RE,-4.49152506822213835e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,12,+1.00000000000000002e-03,4,IM,+7.67253674565432141e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,12,+1.00000000000000002e-03,6,RE,-1.22906080696985676e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,12,+1.00000000000000002e-03,6,IM,+4.83258047842850376e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,13,+1.21152765862858765e-03,2,RE,-2.39218433815503905e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,13,+1.21152765862858765e-03,2,IM,+9.09187168878953835e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,13,+1.21152765862858765e-03,4,RE,-9.34721254204390680e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,13,+1.21152765862858765e-03,4,IM,+7.38303991901557008e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,13,+1.21152765862858765e-03,6,RE,-1.51632927619280225e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,13,+1.21152765862858765e-03,6,IM,+4.58795145774554738e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,14,+1.46779926762206914e-03,2,RE,-7.19155296248015381e-31
YUKAWA,GRID_20,+2.15443469003188219e-02,14,+1.46779926762206914e-03,2,IM,+8.81442888182992898e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,14,+1.46779926762206914e-03,4,RE,-9.20081135169102121e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,14,+1.46779926762206914e-03,4,IM,+7.04836068719927720e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,14,+1.46779926762206914e-03,6,RE,-1.21891084671285441e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,14,+1.46779926762206914e-03,6,IM,+4.30909499959210229e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,15,+1.77827941003892275e-03,2,RE,-1.87282387403536588e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,15,+1.77827941003892275e-03,2,IM,+8.49175024846306145e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,15,+1.77827941003892275e-03,4,RE,-1.01077020211003052e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,15,+1.77827941003892275e-03,4,IM,+6.66509717128187346e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,15,+1.77827941003892275e-03,6,RE,-7.70706463290532865e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,15,+1.77827941003892275e-03,6,IM,+3.99515896662789325e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,16,+2.15443469003188210e-03,2,RE,+7.88543697892242789e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,16,+2.15443469003188210e-03,2,IM,+8.11945095041976533e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,16,+2.15443469003188210e-03,4,RE,-2.02748164429632183e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,16,+2.15443469003188210e-03,4,IM,+6.23113383965534229e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,16,+2.15443469003188210e-03,6,RE,-8.55740481557342152e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,16,+2.15443469003188210e-03,6,IM,+3.64696764071913851e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,17,+2.61015721568253574e-03,2,RE,-1.18737431542612533e-29
YUKAWA,GRID_20,+2.15443469003188219e-02,17,+2.61015721568253574e-03,2,IM,+7.69394213696827958e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,17,+2.61015721568253574e-03,4,RE,-8.01404613560816390e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,17,+2.61015721568253574e-03,4,IM,+5.74634166943279850e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,17,+2.61015721568253574e-03,6,RE,-4.90899858118258491e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,17,+2.61015721568253574e-03,6,IM,+3.26761836477510492e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,18,+3.16227766016837939e-03,2,RE,-7.68796393301829624e-33
YUKAWA,GRID_20,+2.15443469003188219e-02,18,+3.16227766016837939e-03,2,IM,+7.21300525076294882e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,18,+3.16227766016837939e-03,4,RE,-3.51056350735618005e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,18,+3.16227766016837939e-03,4,IM,+5.21337597343386066e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,18,+3.16227766016837939e-03,6,RE,-6.87477806981548686e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,18,+3.16227766016837939e-03,6,IM,+2.86304402570788984e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,19,+3.83118684955728508e-03,2,RE,-2.71168357404943815e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,19,+3.83118684955728508e-03,2,IM,+6.67648563346990100e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,19,+3.83118684955728508e-03,4,RE,-4.83064469658163977e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,19,+3.83118684955728508e-03,4,IM,+4.63848562913433370e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,19,+3.83118684955728508e-03,6,RE,-2.10769585172174255e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,19,+3.83118684955728508e-03,6,IM,+2.44240150594918203e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,20,+4.64158883361277721e-03,2,RE,+4.18920253137112173e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,20,+4.64158883361277721e-03,2,IM,+6.08706526056604489e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,20,+4.64158883361277721e-03,4,RE,+2.71177419000878035e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,20,+4.64158883361277721e-03,4,IM,+4.03218370141642399e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,20,+4.64158883361277721e-03,6,RE,-9.51326528401301235e-31
YUKAWA,GRID_20,+2.15443469003188219e-02,20,+4.64158883361277721e-03,6,IM,+2.01809503371596194e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,21,+5.62341325190349097e-03,2,RE,-5.79616189531585821e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,21,+5.62341325190349097e-03,2,IM,+5.45103334784770908e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,21,+5.62341325190349097e-03,4,RE,+2.53375332336267972e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,21,+5.62341325190349097e-03,4,IM,+3.40956176755766625e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,21,+5.62341325190349097e-03,6,RE,-4.14001247857423005e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,21,+5.62341325190349097e-03,6,IM,+1.60522141744735850e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,22,+6.81292069057960834e-03,2,RE,-5.21028656361943987e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,22,+6.81292069057960834e-03,2,IM,+4.77892365640318895e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,22,+6.81292069057960834e-03,4,RE,-1.82466236921917900e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,22,+6.81292069057960834e-03,4,IM,+2.78998214519348632e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,22,+6.81292069057960834e-03,6,RE,-2.25993869104458426e-30
YUKAWA,GRID_20,+2.15443469003188219e-02,22,+6.81292069057960834e-03,6,IM,+1.22027004246582292e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,23,+8.25404185268018183e-03,2,RE,-8.92411986279183235e-31
YUKAWA,GRID_20,+2.15443469003188219e-02,23,+8.25404185268018183e-03,2,IM,+4.08583631981577449e-14
YUKAWA,GRID_20,+2.15443469003188219e-02,23,+8.25404185268018183e-03,4,RE,-4.44704901722702299e-31
